Index,Name,Description,Brand,Category,MRP Price,Currency,Stock,EAN,Color,Availability,Internal ID,Qty,Selling Price,Category Section,Availability Status,discount
6868,Scanner Mouse,Business data develop threat.,"Frederick, Hinton and Fuller",Smartphones,450.0,INR,644,1759550000000,MediumBlue,limited_stock,48,717,414.0,Mobiles & Electronics,Available (Limited),36.0
6869,Portable Scanner Eco X,Travel school process action.,Richmond-Clay,Shoes & Footwear,190.0,INR,83,8292770000000,HotPink,pre_order,35,585,150.1,Apparel & Fashion,Temporarily Unavailable,39.900000000000006
6870,Advanced Oven Trimmer Dock Mini Smart Lite,Size owner already will.,Whitaker Group,Toys & Games,163.0,INR,614,4714510000000,SlateBlue,pre_order,13,695,141.81,"Toys, Books & Office",Temporarily Unavailable,21.189999999999998
6871,Watch Headphones Kettle,Per beat size early say decision treatment.,"Andersen, Leach and Shea",Fishing & Hunting,422.0,INR,546,5994530000000,Crimson,backorder,82,749,232.1,"Sports, Fitness & Outdoors",Temporarily Unavailable,189.9
6872,Thermostat,Dinner executive western they around walk.,Esparza Inc,Haircare,285.0,INR,646,5862580000000,PaleVioletRed,in_stock,29,502,245.1,Beauty & Personal Care,Available,39.900000000000006
6873,Rechargeable Charger Treadmill Portable Touch X,Century itself soon level.,"Hays, Sanders and Franco",Kids' Clothing,468.0,INR,871,7918360000000,Aquamarine,discontinued,16,606,336.96,Apparel & Fashion,Unavailable,131.04000000000002
6874,Ultra Stove Iron Pro,Speak rock mission movie ahead leave.,Crane and Sons,Laptops & Computers,883.0,INR,428,9592830000000,Wheat,discontinued,60,959,679.91,Mobiles & Electronics,Unavailable,203.09000000000003
6875,Silent Heater Max Advanced,Shake water six eight society wear.,"Velazquez, Winters and Stephens",Kitchen Appliances,432.0,INR,365,5738340000000,Linen,discontinued,65,473,254.88,Home & Living,Unavailable,177.12
6876,Automatic Microphone Camera Prime Digital,Themselves model chair course provide shoulder.,Vance LLC,Team Sports,317.0,INR,339,1279980000000,FireBrick,limited_stock,30,758,291.64,"Sports, Fitness & Outdoors",Available (Limited),25.360000000000014
6877,Advanced Brush Edge Touch,Nothing well Mrs about.,"Mitchell, Sellers and Page",Beauty & Personal Care,375.0,INR,684,531272000000,AliceBlue,out_of_stock,92,779,195.0,Beauty & Personal Care,Unavailable,180.0
6878,Compact Scooter Bicycle Oven,Wife long buy media majority cover again.,Kline-Crosby,Cleaning Supplies,438.0,INR,327,6467200000000,LightSteelBlue,pre_order,96,359,240.9,Home & Living,Temporarily Unavailable,197.1
6879,Dock,Right spend total.,"Solomon, Rice and Cook",Smartwatches,691.0,INR,627,7333770000000,DarkSeaGreen,out_of_stock,94,975,532.07,Mobiles & Electronics,Unavailable,158.92999999999995
6880,Lock,Participant say ready hotel always appear.,"Hawkins, Garner and Ibarra",Fitness Equipment,267.0,INR,226,9247730000000,HoneyDew,limited_stock,69,539,216.27,"Sports, Fitness & Outdoors",Available (Limited),50.72999999999999
6881,Digital Drone Mini Advanced,Who yet senior western test contain the agent.,Booth Inc,Makeup,46.0,INR,464,5911350000000,Cornsilk,in_stock,20,483,32.2,Beauty & Personal Care,Available,13.799999999999997
6882,Wireless Fridge Silent Plus Fast,Artist side war director.,Knox-Black,Kitchen Appliances,841.0,INR,175,2536500000000,RosyBrown,discontinued,15,204,706.44,Home & Living,Unavailable,134.55999999999995
6883,Smart Speakerphone Charger Sense Prime Digital,Certainly sure institution factor.,"Donaldson, Marsh and Stout",Cameras & Accessories,995.0,INR,646,9880880000000,Fuchsia,discontinued,83,72,776.1,Mobiles & Electronics,Unavailable,218.89999999999998
6884,Silent Light Toaster Air,Do local now total boy focus indicate agree.,White and Sons,Makeup,350.0,INR,818,5549840000000,Peru,in_stock,25,273,322.0,Beauty & Personal Care,Available,28.0
6885,Premium Cooler One,Method gas mouth economic develop treat general.,Woods-Monroe,Men's Clothing,159.0,INR,168,8174730000000,SandyBrown,out_of_stock,47,387,103.35,Apparel & Fashion,Unavailable,55.650000000000006
6886,Portable Tablet Speakerphone Edge Eco Lite,Leave nearly however memory attention event travel.,"Mercado, Mason and Cummings",Health & Wellness,40.0,INR,181,2428740000000,Moccasin,limited_stock,68,118,33.2,Health & Wellness,Available (Limited),6.799999999999997
6887,Mixer,Take learn born beautiful.,Cline Ltd,Headphones & Earbuds,544.0,INR,477,1597370000000,Plum,pre_order,51,96,375.36,Mobiles & Electronics,Temporarily Unavailable,168.64
6888,Tablet Router Printer,Receive best certainly service oil professor.,Davila-Escobar,Smartwatches,421.0,INR,733,9524150000000,PaleVioletRed,discontinued,62,199,357.85,Mobiles & Electronics,Unavailable,63.14999999999998
6889,Smart Cooler Printer Speaker X Go,But couple get debate bad.,Woods Inc,Skincare,504.0,INR,622,5006000000000,Maroon,pre_order,18,794,332.64,Beauty & Personal Care,Temporarily Unavailable,171.36
6890,Clean Headphones Clean Digital Ultra,Owner major never recently himself claim.,"Ho, Stephenson and Dawson",Haircare,373.0,INR,545,6385300000000,DarkGoldenRod,backorder,11,679,268.56,Beauty & Personal Care,Temporarily Unavailable,104.44
6891,Clean Speakerphone Mixer Air Prime X,Special of old.,Shields Group,"Accessories (Bags, Hats, Belts)",76.0,INR,166,1020720000000,Blue,out_of_stock,3,129,42.56,Apparel & Fashion,Unavailable,33.44
6892,Fast Treadmill Edge Pro,Agreement specific simply per discussion point big.,Dickson-Hendrix,Home Decor,773.0,INR,810,8081760000000,BurlyWood,pre_order,41,333,556.56,Home & Living,Temporarily Unavailable,216.44000000000005
6893,Rechargeable Treadmill Dock Automatic,Home adult poor current plant address according walk.,Osborn-Manning,Smartwatches,35.0,INR,816,5952430000000,LightYellow,discontinued,79,303,27.65,Mobiles & Electronics,Unavailable,7.350000000000001
6894,Iron Cooler Iron,Challenge article finish.,Coffey-Rasmussen,Grooming Tools,950.0,INR,247,7159560000000,DarkGray,out_of_stock,41,667,617.5,Beauty & Personal Care,Unavailable,332.5
6895,Automatic Freezer Silent Premium Portable,Why nature culture pattern own.,Bartlett LLC,Shoes & Footwear,584.0,INR,521,7913410000000,MediumBlue,discontinued,56,140,344.56,Apparel & Fashion,Unavailable,239.44
6896,Lamp Speakerphone Headphones,Even activity art.,Roman-Haney,Cleaning Supplies,684.0,INR,533,182560000000,CornflowerBlue,discontinued,77,70,499.32,Home & Living,Unavailable,184.68
6897,Compact Mixer Grill X Fast,Serious each big worry piece option nearly.,Nunez and Sons,Laptops & Computers,774.0,INR,382,9530350000000,BurlyWood,discontinued,36,588,719.82,Mobiles & Electronics,Unavailable,54.17999999999995
6898,Smart Printer Smart 360,Wait blood many power.,"Gentry, Rollins and Haas",Fragrances,659.0,INR,615,4004360000000,AntiqueWhite,in_stock,93,412,500.84,Beauty & Personal Care,Available,158.16000000000003
6899,Ultra Charger Stove Watch Smart Smart 360,Quite moment plan subject step.,"Bauer, Shepard and Cowan",Beauty & Personal Care,387.0,INR,513,2603920000000,LawnGreen,discontinued,36,635,228.33,Beauty & Personal Care,Unavailable,158.67
6900,Smart Powerbank,Answer receive majority others pull they.,"Reed, Larsen and Norris",Grooming Tools,751.0,INR,866,2006100000000,DarkKhaki,backorder,7,595,593.29,Beauty & Personal Care,Temporarily Unavailable,157.71000000000004
6901,Clean Cooler Watch Fan Max,Focus Democrat serve wrong bring fear.,"Pruitt, Pruitt and Mathis",Health & Wellness,78.0,INR,861,387623000000,Orange,backorder,51,827,74.1,Health & Wellness,Temporarily Unavailable,3.9000000000000057
6902,Smart Mixer Lamp,Past sign bad force leader understand manage.,Gallagher-Martin,Cameras & Accessories,362.0,INR,935,655105000000,Magenta,in_stock,85,278,238.92,Mobiles & Electronics,Available,123.08000000000001
6903,Scooter Dock Shaver,Various for approach good specific.,Saunders-Grimes,Sports & Outdoors,992.0,INR,187,412284000000,Ivory,in_stock,67,802,684.48,"Sports, Fitness & Outdoors",Available,307.52
6904,Rechargeable Iron Cooler Iron,Together next dog himself suddenly owner evidence member.,Zuniga and Sons,Fishing & Hunting,831.0,INR,631,1536640000000,SeaGreen,in_stock,51,870,448.74,"Sports, Fitness & Outdoors",Available,382.26
6905,Rechargeable Lamp Freezer Advanced,Trouble thousand imagine our during issue.,"Arroyo, Cantu and Rollins",Beauty & Personal Care,654.0,INR,319,8501650000000,Cyan,backorder,64,451,516.66,Beauty & Personal Care,Temporarily Unavailable,137.34000000000003
6906,Portable Vacuum Webcam,Down car major thought condition.,Bowman-Barker,Skincare,294.0,INR,423,320409000000,Peru,out_of_stock,14,838,191.1,Beauty & Personal Care,Unavailable,102.9
6907,Advanced Phone,Use know case end.,Arnold and Sons,Grooming Tools,898.0,INR,635,3952810000000,DarkBlue,out_of_stock,50,192,790.24,Beauty & Personal Care,Unavailable,107.75999999999999
6908,Wireless Fan Clock Camera Plus X Air,Increase ask ball ability total.,Mosley Ltd,Kitchen Appliances,651.0,INR,376,4800120000000,SaddleBrown,limited_stock,95,924,527.31,Home & Living,Available (Limited),123.69000000000005
6909,Digital Scale Touch Plus Digital,Rise run indeed before nice country.,Vincent-Callahan,Clothing & Apparel,311.0,INR,280,7050710000000,Pink,limited_stock,61,207,202.15,Apparel & Fashion,Available (Limited),108.85
6910,Eco Vacuum Rechargeable Smart,On whom accept.,Cherry and Sons,Cleaning Supplies,449.0,INR,214,1059630000000,Maroon,backorder,85,946,309.81,Home & Living,Temporarily Unavailable,139.19
6911,Clean Mixer Toaster Toaster,Short sometimes physical sound light into network.,"Boyd, Rogers and Sherman",Kids' Clothing,220.0,INR,182,8727620000000,DarkOrchid,pre_order,73,672,129.8,Apparel & Fashion,Temporarily Unavailable,90.19999999999999
6912,Microphone,Put site wall front can recognize exist.,Watson and Sons,Laptops & Computers,367.0,INR,884,5026500000000,Gray,discontinued,66,631,260.57,Mobiles & Electronics,Unavailable,106.43
6913,Automatic Cooler Compact Sense,Whole reveal house situation describe human.,"Mata, Wilkerson and Knapp",Home Decor,245.0,INR,76,9367790000000,OrangeRed,limited_stock,78,96,129.85,Home & Living,Available (Limited),115.15
6914,Compact Mixer Router Phone 360 Max,By work answer possible PM.,"Mathis, Sanders and Cantu",Cycling,137.0,INR,588,6854380000000,PapayaWhip,limited_stock,86,434,84.94,"Sports, Fitness & Outdoors",Available (Limited),52.06
6915,Automatic Fan Thermostat Max,Material art bank market ground firm.,"Glass, Glover and Charles",Laptops & Computers,376.0,INR,503,1269800000000,ForestGreen,limited_stock,4,412,345.92,Mobiles & Electronics,Available (Limited),30.079999999999984
6916,Headphones Charger,Reduce full key determine artist seat.,Stein PLC,Grooming Tools,204.0,INR,749,1424830000000,PaleVioletRed,in_stock,23,917,138.72,Beauty & Personal Care,Available,65.28
6917,Wireless Projector Speaker Treadmill Smart Ultra,Say significant enjoy yard.,Archer and Sons,Kitchen Appliances,474.0,INR,934,7413220000000,LightSkyBlue,pre_order,65,254,279.66,Home & Living,Temporarily Unavailable,194.33999999999997
6918,Clean Lock Portable X,Manage against pretty option indeed.,"Wall, Washington and Frazier",Women's Clothing,418.0,INR,725,1734980000000,Purple,out_of_stock,63,616,351.12,Apparel & Fashion,Unavailable,66.88
6919,Smart Bicycle Portable Go,Quickly add response body themselves.,Mathews Group,Cleaning Supplies,282.0,INR,357,4602900000000,Tan,pre_order,30,936,262.26,Home & Living,Temporarily Unavailable,19.74000000000001
6920,Smart Freezer Mixer One,Occur type order until for world.,Bird Ltd,"Accessories (Bags, Hats, Belts)",99.0,INR,720,7935780000000,Coral,limited_stock,73,253,66.33,Apparel & Fashion,Available (Limited),32.67
6921,Advanced Cooker Air,Six performance participant property yeah argue benefit scene.,"Waters, Melton and Baker",Fitness Equipment,70.0,INR,797,2839230000000,LightBlue,pre_order,74,206,35.7,"Sports, Fitness & Outdoors",Temporarily Unavailable,34.3
6922,Pro Scale Stove,Apply world score top ten expect talk mention.,Solomon Group,Clothing & Apparel,404.0,INR,111,6332210000000,MidnightBlue,backorder,21,381,355.52,Apparel & Fashion,Temporarily Unavailable,48.48000000000002
6923,Pro Keyboard Speakerphone Fan,Individual Congress southern answer seem well before.,Delgado and Sons,Headphones & Earbuds,511.0,INR,946,9501770000000,LightCoral,in_stock,46,936,362.81,Mobiles & Electronics,Available,148.19
6924,Ultra Stove Iron Max Compact Advanced,Deep heavy body school condition dark most.,"Meza, Moyer and Henson",Cameras & Accessories,331.0,INR,964,5463510000000,Tan,limited_stock,75,256,211.84,Mobiles & Electronics,Available (Limited),119.16
6925,Rechargeable Thermostat Speaker,Night close fall money water experience attention.,Cooper PLC,Smartwatches,898.0,INR,671,27124428015,SteelBlue,out_of_stock,34,587,583.7,Mobiles & Electronics,Unavailable,314.29999999999995
6926,Mouse Monitor Phone,Laugh herself treatment nation draw president.,"Werner, Cantu and Berry",Bedding & Bath,898.0,INR,681,9063360000000,Cornsilk,discontinued,10,273,565.74,Home & Living,Unavailable,332.26
6927,Automatic Scale Headphones Ultra Pro,Full left join rest act.,Salas and Sons,"Accessories (Bags, Hats, Belts)",900.0,INR,113,8906900000000,DarkTurquoise,out_of_stock,91,409,504.0,Apparel & Fashion,Unavailable,396.0
6928,Compact Kettle Sense Clean Sense,Throughout performance start question area important business.,Nash Inc,Cleaning Supplies,864.0,INR,522,5566180000000,Gold,discontinued,3,539,578.88,Home & Living,Unavailable,285.12
6929,Clean Phone Iron Speakerphone Compact Go,Game eat always ball up available spend well.,Blankenship Ltd,Cameras & Accessories,952.0,INR,52,8496430000000,Salmon,out_of_stock,80,917,571.2,Mobiles & Electronics,Unavailable,380.79999999999995
6930,Automatic Mouse Pro Ultra,Growth available floor coach down.,Huerta-Kirby,Cycling,975.0,INR,37,1083970000000,SeaGreen,out_of_stock,83,551,672.75,"Sports, Fitness & Outdoors",Unavailable,302.25
6931,Smart Tablet Blender Max Prime Smart,Toward third rate go charge.,Klein Inc,Bedding & Bath,750.0,INR,188,1777790000000,DarkRed,discontinued,20,67,705.0,Home & Living,Unavailable,45.0
6932,Mini Toaster Oven,Happen challenge film culture message manager.,Mann PLC,Kitchen Appliances,971.0,INR,673,5672950000000,Magenta,in_stock,84,351,669.99,Home & Living,Available,301.01
6933,Digital Printer Fan Clean Premium,Paper finally against often its three.,"Benitez, Bernard and Contreras",Laptops & Computers,501.0,INR,599,3429310000000,MediumTurquoise,discontinued,69,990,335.67,Mobiles & Electronics,Unavailable,165.32999999999998
6934,Thermostat Microphone Scooter,Economy option commercial full area PM.,"Mcneil, Ritter and Patterson","Accessories (Bags, Hats, Belts)",385.0,INR,97,6847980000000,PaleTurquoise,backorder,82,466,334.95,Apparel & Fashion,Temporarily Unavailable,50.05000000000001
6935,Fast Drone Speaker Speaker One X,Expect like prepare seek.,Stafford-Phillips,Cleaning Supplies,501.0,INR,111,9103060000000,MidnightBlue,limited_stock,98,683,370.74,Home & Living,Available (Limited),130.26
6936,Digital Scanner Keyboard Monitor Go,Congress system memory see possible by.,Collier Group,Makeup,549.0,INR,85,9993530000000,DarkGoldenRod,discontinued,46,782,417.24,Beauty & Personal Care,Unavailable,131.76
6937,Scooter Microphone,Name health vote.,"Ochoa, Jennings and Moon",Cameras & Accessories,922.0,INR,266,1242390000000,SeaGreen,out_of_stock,9,670,534.76,Mobiles & Electronics,Unavailable,387.24
6938,Fridge Printer Mouse,Himself health agent player why art.,Rubio Ltd,Fitness Equipment,196.0,INR,65,8072060000000,Yellow,out_of_stock,82,278,135.24,"Sports, Fitness & Outdoors",Unavailable,60.75999999999999
6939,Silent Grill Prime Rechargeable,Across ability movement almost decade care.,Carrillo PLC,Fishing & Hunting,721.0,INR,80,1033550000000,AntiqueWhite,in_stock,43,891,490.28,"Sports, Fitness & Outdoors",Available,230.72000000000003
6940,Digital Camera Advanced Touch Advanced,Three create much oil four order.,Holden-Ellison,Smartwatches,839.0,INR,798,7263770000000,Blue,backorder,4,502,520.18,Mobiles & Electronics,Temporarily Unavailable,318.82000000000005
6941,Camera Treadmill Heater,Administration help sense hour.,Velazquez LLC,Sports & Outdoors,782.0,INR,498,1599030000000,MediumPurple,backorder,27,77,594.32,"Sports, Fitness & Outdoors",Temporarily Unavailable,187.67999999999995
6942,Premium Speakerphone Oven Rechargeable,Before six for store sort fast.,Nolan-Byrd,Cycling,554.0,INR,886,2002250000000,RoyalBlue,discontinued,86,406,326.86,"Sports, Fitness & Outdoors",Unavailable,227.14
6943,Rechargeable Light Webcam Cooker Digital Air,Benefit stock agency first.,"Sosa, Clay and Zamora",Books & Stationery,305.0,INR,934,8445080000000,Fuchsia,discontinued,55,67,247.05,"Toys, Books & Office",Unavailable,57.94999999999999
6944,Tablet,Later just another chair response since usually item.,Bond-Hutchinson,Skincare,307.0,INR,352,4395040000000,Gainsboro,limited_stock,94,448,196.48,Beauty & Personal Care,Available (Limited),110.52000000000001
6945,Pro Fridge,Economic network student guy glass middle.,"Oneal, Castillo and Mccullough",Shoes & Footwear,500.0,INR,585,2407840000000,WhiteSmoke,discontinued,75,97,320.0,Apparel & Fashion,Unavailable,180.0
